site,species,n_years,french_name
891493,EMBCIT,5,Bruant jaune
891493,ERIRUB,5,Rougegorge familier
891493,FALTIN,5,Faucon crécerelle
891493,FRICOE,5,Pinson des arbres
891493,GALCHL,5,Gallinule poule-d'eau
891493,GARGLA,5,Geai des chênes
891493,HIRRUS,5,Hirondelle rustique
891493,LULARB,5,Alouette lulu
891493,LUSMEG,5,Rossignol philomèle
891493,MILCAL,5,Bruant proyer
891493,PARCAE,5,Mésange bleue
891493,PARCRI,5,Mésange huppée
891493,PARMAJ,5,Mésange charbonnière
891493,PASDOM,5,Moineau domestique
891493,PHOOCH,5,Rougequeue noir
891493,PHYCOL,5,Pouillot véloce
891493,PICVIR,5,Pic vert
891493,PRUMOD,5,Accenteur mouchet
891493,SITEUR,5,Sittelle torchepot
891493,STRDEC,5,Tourterelle turque
891493,STRTUR,5,Tourterelle des bois
891493,STUVUL,5,Étourneau sansonnet
891493,SYLATR,5,Fauvette à tête noire
891493,TROTRO,5,Troglodyte mignon
891493,TURMER,5,Merle noir
891493,TURPHI,5,Grive musicienne
891493,TURVIS,5,Grive draine
891507,ALAARV,14,Alouette des champs
891507,ANTTRI,14,Pipit des arbres
891507,APUAPU,14,Martinet noir
891507,CERBRA,14,Grimpereau des jardins
891507,COLPAL,14,Pigeon ramier
891507,CORCOR,14,Corneille noire
891507,CUCCAN,14,Coucou gris
891507,DENMAJ,14,Pic épeiche
891507,DRYMAR,14,Pic noir
891507,EMBCIT,14,Bruant jaune
891507,ERIRUB,14,Rougegorge familier
891507,FALTIN,14,Faucon crécerelle
891507,FRICOE,14,Pinson des arbres
891507,GALCHL,14,Gallinule poule-d'eau
891507,GARGLA,14,Geai des chênes
891507,HIRRUS,14,Hirondelle rustique
891507,LULARB,14,Alouette lulu
891507,LUSMEG,14,Rossignol philomèle
891507,MILCAL,14,Bruant proyer
891507,PARCAE,14,Mésange bleue
891507,PARCRI,14,Mésange huppée
891507,PARMAJ,14,Mésange charbonnière
891507,PASDOM,14,Moineau domestique
891507,PHOOCH,14,Rougequeue noir
891507,PHYCOL,14,Pouillot véloce
891507,PICVIR,14,Pic vert
891507,PRUMOD,14,Accenteur mouchet
891507,SITEUR,14,Sittelle torchepot
891507,STRDEC,14,Tourterelle turque
891507,STRTUR,14,Tourterelle des bois
891507,STUVUL,14,Étourneau sansonnet
891507,SYLATR,14,Fauvette à tête noire
891507,TROTRO,14,Troglodyte mignon
891507,TURMER,14,Merle noir
891507,TURPHI,14,Grive musicienne
891507,TURVIS,14,Grive draine
891520,ALAARV,15,Alouette des champs
891520,ANTTRI,15,Pipit des arbres
891520,APUAPU,15,Martinet noir
891520,CERBRA,15,Grimpereau des jardins
891520,COLPAL,15,Pigeon ramier
891520,CORCOR,15,Corneille noire
891520,CUCCAN,15,Coucou gris
891520,DENMAJ,15,Pic épeiche
891520,DRYMAR,15,Pic noir
891520,EMBCIT,15,Bruant jaune
891520,ERIRUB,15,Rougegorge familier
891520,FALTIN,15,Faucon crécerelle
891520,FRICOE,15,Pinson des arbres
891520,GARGLA,15,Geai des chênes
891520,HIRRUS,15,Hirondelle rustique
891520,LULARB,15,Alouette lulu
891520,LUSMEG,15,Rossignol philomèle
891520,MILCAL,15,Bruant proyer
891520,PARCAE,15,Mésange bleue
891520,PARMAJ,15,Mésange charbonnière
891520,PASDOM,15,Moineau domestique
891520,PHOOCH,15,Rougequeue noir
891520,PHYCOL,15,Pouillot véloce
891520,PICVIR,15,Pic vert
891520,PRUMOD,15,Accenteur mouchet
891520,SITEUR,15,Sittelle torchepot
891520,STRDEC,15,Tourterelle turque
891520,STRTUR,15,Tourterelle des bois
891520,STUVUL,15,Étourneau sansonnet
891520,SYLATR,15,Fauvette à tête noire
891520,TROTRO,15,Troglodyte mignon
891520,TURMER,15,Merle noir
891520,TURPHI,15,Grive musicienne
891520,TURVIS,15,Grive draine
891527,ALAARV,3,Alouette des champs
891527,ANTTRI,3,Pipit des arbres
891527,APUAPU,3,Martinet noir
891527,CERBRA,3,Grimpereau des jardins
891527,COLPAL,3,Pigeon ramier
891527,CORCOR,3,Corneille noire
891527,CUCCAN,3,Coucou gris
891527,DENMAJ,3,Pic épeiche
891527,EMBCIT,3,Bruant jaune
891527,ERIRUB,3,Rougegorge familier
891527,FALTIN,3,Faucon crécerelle
891527,FRICOE,3,Pinson des arbres
891527,GALCHL,3,Gallinule poule-d'eau
891527,GARGLA,3,Geai des chênes
891527,HIRRUS,3,Hirondelle rustique
891527,LULARB,3,Alouette lulu
891527,LUSMEG,3,Rossignol philomèle
891527,MILCAL,3,Bruant proyer
891527,PARCAE,3,Mésange bleue
891527,PARMAJ,3,Mésange charbonnière
891527,PASDOM,3,Moineau domestique
891527,PHOOCH,3,Rougequeue noir
891527,PHYCOL,3,Pouillot véloce
891527,PICVIR,3,Pic vert
891527,PRUMOD,3,Accenteur mouchet
891527,SITEUR,3,Sittelle torchepot
891527,STRDEC,3,Tourterelle turque
891527,STRTUR,3,Tourterelle des bois
891527,STUVUL,3,Étourneau sansonnet
891527,SYLATR,3,Fauvette à tête noire
891527,TROTRO,3,Troglodyte mignon
891527,TURMER,3,Merle noir
891527,TURPHI,3,Grive musicienne
891527,TURVIS,3,Grive draine
891534,ALAARV,4,Alouette des champs
891534,ANTTRI,4,Pipit des arbres
891534,APUAPU,4,Martinet noir
891534,CERBRA,4,Grimpereau des jardins
891534,COLPAL,4,Pigeon ramier
891534,CORCOR,4,Corneille noire
891534,CUCCAN,4,Coucou gris
891534,DENMAJ,4,Pic épeiche
891534,DRYMAR,4,Pic noir
891534,EMBCIT,4,Bruant jaune
891534,ERIRUB,4,Rougegorge familier
891534,FALTIN,4,Faucon crécerelle
891534,FRICOE,4,Pinson des arbres
891534,GARGLA,4,Geai des chênes
891534,HIRRUS,4,Hirondelle rustique
891534,LUSMEG,4,Rossignol philomèle
891534,MILCAL,4,Bruant proyer
891534,PARCAE,4,Mésange bleue
891534,PARMAJ,4,Mésange charbonnière
891534,PASDOM,4,Moineau domestique
891534,PHOOCH,4,Rougequeue noir
891534,PHYCOL,4,Pouillot véloce
891534,PICVIR,4,Pic vert
891534,SITEUR,4,Sittelle torchepot
891534,STRDEC,4,Tourterelle turque
891534,STRTUR,4,Tourterelle des bois
891534,STUVUL,4,Étourneau sansonnet
891534,SYLATR,4,Fauvette à tête noire
891534,TROTRO,4,Troglodyte mignon
891534,TURMER,4,Merle noir
891534,TURPHI,4,Grive musicienne
891534,TURVIS,4,Grive draine
891577,ALAARV,3,Alouette des champs
891577,ANTTRI,3,Pipit des arbres
891577,APUAPU,3,Martinet noir
891577,CERBRA,3,Grimpereau des jardins
891577,COLPAL,3,Pigeon ramier
891577,CORCOR,3,Corneille noire
891577,CUCCAN,3,Coucou gris
891577,DENMAJ,3,Pic épeiche
891577,DRYMAR,3,Pic noir
891577,EMBCIT,3,Bruant jaune
891577,ERIRUB,3,Rougegorge familier
891577,FRICOE,3,Pinson des arbres
891577,GARGLA,3,Geai des chênes
891577,HIRRUS,3,Hirondelle rustique
891577,LULARB,3,Alouette lulu
891577,LUSMEG,3,Rossignol philomèle
891577,MILCAL,3,Bruant proyer
891577,PARCAE,3,Mésange bleue
891577,PARCRI,3,Mésange huppée
891577,PARMAJ,3,Mésange charbonnière
891577,PASDOM,3,Moineau domestique
891577,PHOOCH,3,Rougequeue noir
891577,PHYCOL,3,Pouillot véloce
891577,PICVIR,3,Pic vert
891577,PRUMOD,3,Accenteur mouchet
891577,SITEUR,3,Sittelle torchepot
891577,STRDEC,3,Tourterelle turque
891577,STRTUR,3,Tourterelle des bois
891577,STUVUL,3,Étourneau sansonnet
891577,SYLATR,3,Fauvette à tête noire
891577,TROTRO,3,Troglodyte mignon
891577,TURMER,3,Merle noir
891577,TURPHI,3,Grive musicienne
891577,TURVIS,3,Grive draine
891578,ALAARV,2,Alouette des champs
891578,ANTTRI,2,Pipit des arbres
891578,APUAPU,2,Martinet noir
891578,CERBRA,2,Grimpereau des jardins
891578,COLPAL,2,Pigeon ramier
891578,CORCOR,2,Corneille noire
891578,CUCCAN,2,Coucou gris
891578,DRYMAR,2,Pic noir
891578,ERIRUB,2,Rougegorge familier
891578,FALTIN,2,Faucon crécerelle
891578,FRICOE,2,Pinson des arbres
891578,GARGLA,2,Geai des chênes
891578,LULARB,2,Alouette lulu
891578,LUSMEG,2,Rossignol philomèle
891578,MILCAL,2,Bruant proyer
891578,PARCAE,2,Mésange bleue
891578,PARMAJ,2,Mésange charbonnière
891578,PASDOM,2,Moineau domestique
891578,PHYCOL,2,Pouillot véloce
891578,STRDEC,2,Tourterelle turque
891578,STRTUR,2,Tourterelle des bois
891578,STUVUL,2,Étourneau sansonnet
891578,SYLATR,2,Fauvette à tête noire
891578,TROTRO,2,Troglodyte mignon
891578,TURMER,2,Merle noir
891578,TURPHI,2,Grive musicienne
891578,TURVIS,2,Grive draine
891733,ALAARV,19,Alouette des champs
891733,ANTTRI,19,Pipit des arbres
891733,APUAPU,19,Martinet noir
891733,CERBRA,19,Grimpereau des jardins
891733,COLPAL,19,Pigeon ramier
891733,CORCOR,19,Corneille noire
891733,CUCCAN,19,Coucou gris
891733,DENMAJ,19,Pic épeiche
891733,EMBCIT,19,Bruant jaune
891733,ERIRUB,19,Rougegorge familier
891733,FALTIN,19,Faucon crécerelle
891733,FRICOE,19,Pinson des arbres
891733,GARGLA,19,Geai des chênes
891733,HIRRUS,19,Hirondelle rustique
891733,LULARB,19,Alouette lulu
891733,LUSMEG,19,Rossignol philomèle
891733,MILCAL,19,Bruant proyer
891733,PARCAE,19,Mésange bleue
891733,PARMAJ,19,Mésange charbonnière
891733,PASDOM,19,Moineau domestique
891733,PHOOCH,19,Rougequeue noir
891733,PHYCOL,19,Pouillot véloce
891733,PICVIR,19,Pic vert
891733,PRUMOD,19,Accenteur mouchet
891733,SITEUR,19,Sittelle torchepot
891733,STRDEC,19,Tourterelle turque
891733,STRTUR,19,Tourterelle des bois
891733,STUVUL,19,Étourneau sansonnet
891733,SYLATR,19,Fauvette à tête noire
891733,TROTRO,19,Troglodyte mignon
891733,TURMER,19,Merle noir
891733,TURPHI,19,Grive musicienne
891733,TURVIS,19,Grive draine
891791,ALAARV,2,Alouette des champs
891791,APUAPU,2,Martinet noir
891791,CERBRA,2,Grimpereau des jardins
891791,COLPAL,2,Pigeon ramier
891791,CORCOR,2,Corneille noire
891791,CUCCAN,2,Coucou gris
891791,DENMAJ,2,Pic épeiche
891791,DRYMAR,2,Pic noir
891791,EMBCIT,2,Bruant jaune
891791,ERIRUB,2,Rougegorge familier
891791,FALTIN,2,Faucon crécerelle
891791,FRICOE,2,Pinson des arbres
891791,GARGLA,2,Geai des chênes
891791,HIRRUS,2,Hirondelle rustique
891791,LULARB,2,Alouette lulu
891791,LUSMEG,2,Rossignol philomèle
891791,MILCAL,2,Bruant proyer
891791,PARCAE,2,Mésange bleue
891791,PARMAJ,2,Mésange charbonnière
891791,PASDOM,2,Moineau domestique
891791,PHOOCH,2,Rougequeue noir
891791,PHYCOL,2,Pouillot véloce
891791,PICVIR,2,Pic vert
891791,STRDEC,2,Tourterelle turque
891791,STRTUR,2,Tourterelle des bois
891791,STUVUL,2,Étourneau sansonnet
891791,SYLATR,2,Fauvette à tête noire
891791,TROTRO,2,Troglodyte mignon
891791,TURMER,2,Merle noir
891791,TURPHI,2,Grive musicienne
891812,ALAARV,6,Alouette des champs
891812,ANTTRI,6,Pipit des arbres
891812,CERBRA,6,Grimpereau des jardins
891812,COLPAL,6,Pigeon ramier
891812,CORCOR,6,Corneille noire
891812,CUCCAN,6,Coucou gris
891812,DENMAJ,6,Pic épeiche
891812,DRYMAR,6,Pic noir
891812,EMBCIT,6,Bruant jaune
891812,ERIRUB,6,Rougegorge familier
891812,FALTIN,6,Faucon crécerelle
891812,FRICOE,6,Pinson des arbres
891812,GARGLA,6,Geai des chênes
891812,HIRRUS,6,Hirondelle rustique
891812,LULARB,6,Alouette lulu
891812,LUSMEG,6,Rossignol philomèle
891812,MILCAL,6,Bruant proyer
891812,PARCAE,6,Mésange bleue
891812,PARCRI,6,Mésange huppée
891812,PARMAJ,6,Mésange charbonnière
891812,PASDOM,6,Moineau domestique
891812,PHOOCH,6,Rougequeue noir
891812,PHYCOL,6,Pouillot véloce
891812,PICVIR,6,Pic vert
891812,PRUMOD,6,Accenteur mouchet
891812,SITEUR,6,Sittelle torchepot
891812,STRDEC,6,Tourterelle turque
891812,STRTUR,6,Tourterelle des bois
891812,STUVUL,6,Étourneau sansonnet
891812,SYLATR,6,Fauvette à tête noire
891812,TROTRO,6,Troglodyte mignon
891812,TURMER,6,Merle noir
891812,TURPHI,6,Grive musicienne
891812,TURVIS,6,Grive draine
891818,ALAARV,7,Alouette des champs
891818,ANTTRI,7,Pipit des arbres
891818,APUAPU,7,Martinet noir
891818,CERBRA,7,Grimpereau des jardins
891818,COLPAL,7,Pigeon ramier
891818,CORCOR,7,Corneille noire
891818,CUCCAN,7,Coucou gris
891818,DENMAJ,7,Pic épeiche
891818,DRYMAR,7,Pic noir
891818,EMBCIT,7,Bruant jaune
891818,ERIRUB,7,Rougegorge familier
891818,FALTIN,7,Faucon crécerelle
891818,FRICOE,7,Pinson des arbres
891818,GARGLA,7,Geai des chênes
891818,HIRRUS,7,Hirondelle rustique
891818,LULARB,7,Alouette lulu
891818,LUSMEG,7,Rossignol philomèle
891818,MILCAL,7,Bruant proyer
891818,PARCAE,7,Mésange bleue
891818,PARMAJ,7,Mésange charbonnière
891818,PASDOM,7,Moineau domestique
891818,PHOOCH,7,Rougequeue noir
891818,PHYCOL,7,Pouillot véloce
891818,PICVIR,7,Pic vert
891818,PRUMOD,7,Accenteur mouchet
891818,SITEUR,7,Sittelle torchepot
891818,STRDEC,7,Tourterelle turque
891818,STRTUR,7,Tourterelle des bois
891818,STUVUL,7,Étourneau sansonnet
891818,SYLATR,7,Fauvette à tête noire
891818,TROTRO,7,Troglodyte mignon
891818,TURMER,7,Merle noir
891818,TURPHI,7,Grive musicienne
891818,TURVIS,7,Grive draine
891857,ANTTRI,4,Pipit des arbres
891857,CERBRA,4,Grimpereau des jardins
891857,COLPAL,4,Pigeon ramier
891857,CORCOR,4,Corneille noire
891857,CUCCAN,4,Coucou gris
891857,DENMAJ,4,Pic épeiche
891857,DRYMAR,4,Pic noir
891857,EMBCIT,4,Bruant jaune
891857,ERIRUB,4,Rougegorge familier
891857,FRICOE,4,Pinson des arbres
891857,GARGLA,4,Geai des chênes
891857,HIRRUS,4,Hirondelle rustique
891857,LULARB,4,Alouette lulu
891857,PARCAE,4,Mésange bleue
891857,PARCRI,4,Mésange huppée
891857,PARMAJ,4,Mésange charbonnière
891857,PASDOM,4,Moineau domestique
891857,PHOOCH,4,Rougequeue noir
891857,PHYCOL,4,Pouillot véloce
891857,PICVIR,4,Pic vert
891857,PRUMOD,4,Accenteur mouchet
891857,SITEUR,4,Sittelle torchepot
891857,STRDEC,4,Tourterelle turque
891857,STRTUR,4,Tourterelle des bois
891857,SYLATR,4,Fauvette à tête noire
891857,TROTRO,4,Troglodyte mignon
891857,TURMER,4,Merle noir
891857,TURPHI,4,Grive musicienne
891857,TURVIS,4,Grive draine
900024,ANTTRI,13,Pipit des arbres
900024,APUAPU,13,Martinet noir
900024,CERBRA,13,Grimpereau des jardins
900024,COLPAL,13,Pigeon ramier
900024,CORCOR,13,Corneille noire
900024,CUCCAN,13,Coucou gris
900024,DENMAJ,13,Pic épeiche
900024,DRYMAR,13,Pic noir
900024,EMBCIT,13,Bruant jaune
900024,ERIRUB,13,Rougegorge familier
900024,FALTIN,13,Faucon crécerelle
900024,FRICOE,13,Pinson des arbres
900024,GARGLA,13,Geai des chênes
900024,HIRRUS,13,Hirondelle rustique
900024,LULARB,13,Alouette lulu
900024,PARCAE,13,Mésange bleue
900024,PARMAJ,13,Mésange charbonnière
900024,PASDOM,13,Moineau domestique
900024,PHOOCH,13,Rougequeue noir
900024,PHYCOL,13,Pouillot véloce
900024,PICVIR,13,Pic vert
900024,PRUMOD,13,Accenteur mouchet
900024,SITEUR,13,Sittelle torchepot
900024,STRDEC,13,Tourterelle turque
900024,STRTUR,13,Tourterelle des bois
900024,STUVUL,13,Étourneau sansonnet
900024,SYLATR,13,Fauvette à tête noire
900024,TROTRO,13,Troglodyte mignon
900024,TURMER,13,Merle noir
900024,TURPHI,13,Grive musicienne
900024,TURVIS,13,Grive draine
900041,ANTTRI,14,Pipit des arbres
900041,APUAPU,14,Martinet noir
900041,CERBRA,14,Grimpereau des jardins
900041,COLPAL,14,Pigeon ramier
900041,CORCOR,14,Corneille noire
900041,CUCCAN,14,Coucou gris
900041,DENMAJ,14,Pic épeiche
900041,DRYMAR,14,Pic noir
900041,EMBCIT,14,Bruant jaune
900041,ERIRUB,14,Rougegorge familier
900041,FALTIN,14,Faucon crécerelle
900041,FRICOE,14,Pinson des arbres
900041,GARGLA,14,Geai des chênes
900041,HIRRUS,14,Hirondelle rustique
900041,LUSMEG,14,Rossignol philomèle
900041,PARCAE,14,Mésange bleue
900041,PARCRI,14,Mésange huppée
900041,PARMAJ,14,Mésange charbonnière
900041,PASDOM,14,Moineau domestique
900041,PHOOCH,14,Rougequeue noir
900041,PHYCOL,14,Pouillot véloce
900041,PICVIR,14,Pic vert
900041,PRUMOD,14,Accenteur mouchet
900041,SITEUR,14,Sittelle torchepot
900041,STRDEC,14,Tourterelle turque
900041,STRTUR,14,Tourterelle des bois
900041,STUVUL,14,Étourneau sansonnet
900041,SYLATR,14,Fauvette à tête noire
900041,TROTRO,14,Troglodyte mignon
900041,TURMER,14,Merle noir
900041,TURPHI,14,Grive musicienne
900041,TURVIS,14,Grive draine
900045,ALAARV,9,Alouette des champs
900045,ANTTRI,9,Pipit des arbres
900045,APUAPU,9,Martinet noir
900045,CERBRA,9,Grimpereau des jardins
900045,COLPAL,9,Pigeon ramier
900045,CORCOR,9,Corneille noire
900045,CUCCAN,9,Coucou gris
900045,DENMAJ,9,Pic épeiche
900045,DRYMAR,9,Pic noir
900045,EMBCIT,9,Bruant jaune
900045,ERIRUB,9,Rougegorge familier
900045,FALTIN,9,Faucon crécerelle
900045,FRICOE,9,Pinson des arbres
900045,GALCHL,9,Gallinule poule-d'eau
900045,GARGLA,9,Geai des chênes
900045,HIRRUS,9,Hirondelle rustique
900045,LUSMEG,9,Rossignol philomèle
900045,PARCAE,9,Mésange bleue
900045,PARCRI,9,Mésange huppée
900045,PARMAJ,9,Mésange charbonnière
900045,PASDOM,9,Moineau domestique
900045,PHOOCH,9,Rougequeue noir
900045,PHYCOL,9,Pouillot véloce
900045,PICVIR,9,Pic vert
900045,PRUMOD,9,Accenteur mouchet
900045,SITEUR,9,Sittelle torchepot
900045,STRDEC,9,Tourterelle turque
900045,STUVUL,9,Étourneau sansonnet
900045,SYLATR,9,Fauvette à tête noire
900045,TROTRO,9,Troglodyte mignon
900045,TURMER,9,Merle noir
900045,TURPHI,9,Grive musicienne
900045,TURVIS,9,Grive draine
900048,ALAARV,9,Alouette des champs
900048,APUAPU,9,Martinet noir
900048,CERBRA,9,Grimpereau des jardins
900048,COLPAL,9,Pigeon ramier
900048,CORCOR,9,Corneille noire
900048,CUCCAN,9,Coucou gris
900048,DENMAJ,9,Pic épeiche
900048,EMBCIT,9,Bruant jaune
900048,ERIRUB,9,Rougegorge familier
900048,FALTIN,9,Faucon crécerelle
900048,FRICOE,9,Pinson des arbres
900048,GALCHL,9,Gallinule poule-d'eau
900048,GARGLA,9,Geai des chênes
900048,HIRRUS,9,Hirondelle rustique
900048,LUSMEG,9,Rossignol philomèle
900048,PARCAE,9,Mésange bleue
900048,PARMAJ,9,Mésange charbonnière
900048,PASDOM,9,Moineau domestique
900048,PHOOCH,9,Rougequeue noir
900048,PHYCOL,9,Pouillot véloce
900048,PICVIR,9,Pic vert
900048,PRUMOD,9,Accenteur mouchet
900048,SITEUR,9,Sittelle torchepot
900048,STRDEC,9,Tourterelle turque
900048,STUVUL,9,Étourneau sansonnet
900048,SYLATR,9,Fauvette à tête noire
900048,TROTRO,9,Troglodyte mignon
900048,TURMER,9,Merle noir
900048,TURPHI,9,Grive musicienne
900073,ALAARV,11,Alouette des champs
900073,APUAPU,11,Martinet noir
900073,CERBRA,11,Grimpereau des jardins
900073,COLPAL,11,Pigeon ramier
900073,CORCOR,11,Corneille noire
900073,CUCCAN,11,Coucou gris
900073,DENMAJ,11,Pic épeiche
900073,EMBCIT,11,Bruant jaune
900073,ERIRUB,11,Rougegorge familier
900073,FALTIN,11,Faucon crécerelle
900073,FRICOE,11,Pinson des arbres
900073,GALCHL,11,Gallinule poule-d'eau
900073,GARGLA,11,Geai des chênes
900073,HIRRUS,11,Hirondelle rustique
900073,LUSMEG,11,Rossignol philomèle
900073,PARCAE,11,Mésange bleue
900073,PARMAJ,11,Mésange charbonnière
900073,PASDOM,11,Moineau domestique
900073,PHOOCH,11,Rougequeue noir
900073,PHYCOL,11,Pouillot véloce
900073,PICVIR,11,Pic vert
900073,PRUMOD,11,Accenteur mouchet
900073,SITEUR,11,Sittelle torchepot
900073,STRDEC,11,Tourterelle turque
900073,STRTUR,11,Tourterelle des bois
900073,STUVUL,11,Étourneau sansonnet
900073,SYLATR,11,Fauvette à tête noire
900073,TROTRO,11,Troglodyte mignon
900073,TURMER,11,Merle noir
900073,TURPHI,11,Grive musicienne
900073,TURVIS,11,Grive draine
900083,ALAARV,14,Alouette des champs
900083,ANTTRI,14,Pipit des arbres
900083,APUAPU,14,Martinet noir
900083,CERBRA,14,Grimpereau des jardins
900083,COLPAL,14,Pigeon ramier
900083,CORCOR,14,Corneille noire
900083,CUCCAN,14,Coucou gris
900083,DENMAJ,14,Pic épeiche
900083,DRYMAR,14,Pic noir
900083,EMBCIT,14,Bruant jaune
900083,ERIRUB,14,Rougegorge familier
900083,FALTIN,14,Faucon crécerelle
900083,FRICOE,14,Pinson des arbres
900083,GARGLA,14,Geai des chênes
900083,HIRRUS,14,Hirondelle rustique
900083,LUSMEG,14,Rossignol philomèle
900083,PARCAE,14,Mésange bleue
900083,PARMAJ,14,Mésange charbonnière
900083,PASDOM,14,Moineau domestique
900083,PHOOCH,14,Rougequeue noir
900083,PHYCOL,14,Pouillot véloce
900083,PICVIR,14,Pic vert
900083,PRUMOD,14,Accenteur mouchet
900083,SITEUR,14,Sittelle torchepot
900083,STRDEC,14,Tourterelle turque
900083,STUVUL,14,Étourneau sansonnet
900083,SYLATR,14,Fauvette à tête noire
900083,TROTRO,14,Troglodyte mignon
900083,TURMER,14,Merle noir
900083,TURPHI,14,Grive musicienne
900083,TURVIS,14,Grive draine
900096,COLPAL,2,Pigeon ramier
900096,CORCOR,2,Corneille noire
900096,CUCCAN,2,Coucou gris
900096,DENMAJ,2,Pic épeiche
900096,ERIRUB,2,Rougegorge familier
900096,FRICOE,2,Pinson des arbres
900096,GALCHL,2,Gallinule poule-d'eau
900096,GARGLA,2,Geai des chênes
900096,LUSMEG,2,Rossignol philomèle
900096,PARCAE,2,Mésange bleue
900096,PARMAJ,2,Mésange charbonnière
900096,PHYCOL,2,Pouillot véloce
900096,PICVIR,2,Pic vert
900096,SITEUR,2,Sittelle torchepot
900096,STUVUL,2,Étourneau sansonnet
900096,SYLATR,2,Fauvette à tête noire
900096,TROTRO,2,Troglodyte mignon
900096,TURMER,2,Merle noir
900096,TURPHI,2,Grive musicienne
900096,TURVIS,2,Grive draine
900098,ALAARV,8,Alouette des champs
900098,ANTTRI,8,Pipit des arbres
900098,APUAPU,8,Martinet noir
900098,CERBRA,8,Grimpereau des jardins
900098,COLPAL,8,Pigeon ramier
900098,CORCOR,8,Corneille noire
900098,CUCCAN,8,Coucou gris
900098,DENMAJ,8,Pic épeiche
900098,DRYMAR,8,Pic noir
900098,EMBCIT,8,Bruant jaune
900098,ERIRUB,8,Rougegorge familier
900098,FALTIN,8,Faucon crécerelle
900098,FRICOE,8,Pinson des arbres
900098,GALCHL,8,Gallinule poule-d'eau
900098,GARGLA,8,Geai des chênes
900098,HIRRUS,8,Hirondelle rustique
900098,LUSMEG,8,Rossignol philomèle
900098,PARCAE,8,Mésange bleue
900098,PARCRI,8,Mésange huppée
900098,PARMAJ,8,Mésange charbonnière
900098,PASDOM,8,Moineau domestique
900098,PHOOCH,8,Rougequeue noir
900098,PHYCOL,8,Pouillot véloce
900098,PICVIR,8,Pic vert
900098,PRUMOD,8,Accenteur mouchet
900098,SITEUR,8,Sittelle torchepot
900098,STRDEC,8,Tourterelle turque
900098,STRTUR,8,Tourterelle des bois
900098,STUVUL,8,Étourneau sansonnet
900098,SYLATR,8,Fauvette à tête noire
900098,TROTRO,8,Troglodyte mignon
900098,TURMER,8,Merle noir
900098,TURPHI,8,Grive musicienne
900098,TURVIS,8,Grive draine
900108,ALAARV,20,Alouette des champs
900108,ANTTRI,20,Pipit des arbres
900108,APUAPU,20,Martinet noir
900108,CERBRA,20,Grimpereau des jardins
900108,COLPAL,20,Pigeon ramier
900108,CORCOR,20,Corneille noire
900108,CUCCAN,20,Coucou gris
900108,DENMAJ,20,Pic épeiche
900108,DRYMAR,20,Pic noir
900108,EMBCIT,20,Bruant jaune
900108,ERIRUB,20,Rougegorge familier
900108,FALTIN,20,Faucon crécerelle
900108,FRICOE,20,Pinson des arbres
900108,GALCHL,20,Gallinule poule-d'eau
900108,GARGLA,20,Geai des chênes
900108,HIRRUS,20,Hirondelle rustique
900108,LUSMEG,20,Rossignol philomèle
900108,PARCAE,20,Mésange bleue
900108,PARMAJ,20,Mésange charbonnière
900108,PASDOM,20,Moineau domestique
900108,PHOOCH,20,Rougequeue noir
900108,PHYCOL,20,Pouillot véloce
