id_cell,n_samples,Area_grid_tot_Urba,ValueSPred_Urba,Area_grid_tot_For,ValueSPred_For,Area_grid_tot_CC,ValueSPred_CC,Area_grid_tot_M,ValueSPred_M,Area_grid_tot_ZH,ValueSPred_ZH,mean_concentration_air_grid_max,mean_tii_grid_max,mean_tii_scale_grid_max,mean_concentration_water_grid_max,all_pesticide_exposure_grid_max,mean_concentration_air_grid_sum,mean_tii_grid_sum,mean_tii_scale_grid_sum,mean_concentration_water_grid_sum,all_pesticide_exposure_grid_sum,SurfBio_cell,nb_exp_cell,Long_route,nb_roads,Lum_max,Lum_median,Lum_mean,Lum_min
128589,680,0.0,,0.0,0.0,-0.023565638864809536,-0.5042135530345827,5.074685312102808e-08,1.7517434433490373e-08,,,-0.3399911433612968,-1.1191711790769967,-1.1191711790767982,-0.772201194772186,-1.1204222496146359,-0.09951440011839159,0.12778993822291482,0.12778993822290874,-0.770427151608494,-1.00934030474241,0.0,0.0,-0.21408197762602743,0.39751416577358845,-0.9454767527076435,-2.220382014790679,-1.292196181449839,1.6583103917576039
143735,672,-1.7292563533099843,-0.13963427525436803,0.0,0.0,1.1287733316368005,0.4155160077836593,7.030723194202131e-08,1.092110369652515e-08,0.0,-0.22436664169413326,-0.13133376765384405,3.386715620282432,3.386715620282532,-0.31747330451931455,1.4158367298632817,0.06042714154633395,-1.2664703677003404,-1.2664703677003901,-0.30319013801383,-2.477710403914141,0.0,0.0,0.32956061652010105,-2.2546737611752112,-0.6157816729190833,-3.0741714210328976,-1.569269566152591,2.487850587430933
164649,672,0.0,,,,-8.157845974315433e-13,8.25444261538043e-13,,,,,1.948629568327141,0.0881080625124601,0.08810806251255657,0.31881032022634437,0.6013228348990839,-1.607592209781091,0.07347479570798464,0.07347479570803823,0.31881032022640865,-0.19515129716341645,0.0,0.0,-2.2948349272289614,0.6661970959707919,2.5661362107109533,-2.2385407450066745,-3.396208809075617,2.0334577969274
40509,672,,,,,2.052625694831486,-4.4832833208636185,-1.7410872036212893e-07,6.110608568040567e-07,,,2.310812030183739,0.21496551155322363,0.21496551155315136,-0.4240225353668598,-1.4547645321260263,-0.6229320883301571,0.3793122497678258,0.3793122497677883,-0.42402253536657053,-0.5436670978291774,1.860401813483116,-2.9053160865063035,0.39021416570672707,-0.8620896233356088,-1.6059394227158004,1.060098850976638,-2.041338463850393,-0.32937798152229314
104136,665,,,0.0,-2.835724692370428e-10,0.29632471928377624,-1.6799759643837022,-6.58846501407207e-08,1.4133912642436163e-07,,,0.5395016238964748,-0.03912984317293615,-0.039129843173401374,0.0,-1.1327467517091927,2.009476142209199,0.46900040708412344,0.4690004070841286,0.0,-0.1853212880025945,0.0,0.0,-1.7368721590257266,2.8530190962000685,0.5792776194842167,0.5792776194842144,-1.1184900522216825,0.0
68943,665,,,0.0,-0.21414638528188543,-0.8407139171965724,-1.8091719171444705,-0.7113158852140813,-0.32645939253783207,0.3629698294034821,1.0404768683354502,0.8127791127720413,-1.2063826697342717,-1.2063826697339606,0.0,1.009714480099725,-0.48737960579977274,1.5005646676978281,1.5005646676979618,0.0,-0.11792377728478803,0.0,0.0,2.4500159401954433,0.7500676888918295,1.3083223490309868,-1.2908070772035551,-2.293863211154173,1.5852320566062021
95494,665,,,0.0,-1.926007260010636e-09,1.8570695138587692,2.527154923552229,-3.1691764964890126e-09,3.295396988574579,,,1.4265742093906828,-0.264429516187031,-0.26442951618692556,-0.6507649558666074,1.1476210488674492,-1.624318447260771,0.29061881587180743,0.29061881587183636,1.6767267711774638,-1.5254224221947204,0.0,0.0,0.05316762419817481,-0.7779427273273157,-2.020252843011071,3.2555585769048214,-0.5492153020666607,-0.807203427412455
43670,665,,,0.0,5.323361539968428e-10,-3.4354772743836435,-0.26616216041588386,1.3215052677528151e-09,0.21466757931880484,,,0.9538844896340362,-0.1814908275357032,-0.1814908275357138,-1.1932440724059803,0.4461357217884355,0.7727793792866631,-0.2853567336869468,-0.28535673368691394,-1.1932440724059798,0.2731922277883588,0.0,0.0,0.562036036797721,0.7710898674890128,0.35219534039510403,2.2312517737638764,0.17738076325480903,-1.863990522937104
67649,660,,,0.0,0.029895708030352523,-2.5772045455466417,-0.6009086326340879,0.16851955366207214,0.16025030458557235,,,-1.0343922324904975,0.3649420639431064,0.3649420639420398,0.5233738736039619,-0.3035702610101396,-0.27261078902727937,0.3563312020408781,0.35633120204071467,1.6925016905856307,-0.012724488782441276,0.0,0.0,-1.6411376721500328,1.1833131931446388,2.7179932693073288,1.8886494083122223,-3.690783777763442,-0.4929263896893703
124020,660,-0.07689316411541536,0.2974616600050995,0.0,-1.1397430337903046e-09,0.4908959653906409,-1.6848589978576403,-0.00036156349874051077,1.1194454792677992,,,-0.7626572617982506,0.1900838771910394,0.19008387719122083,-0.6382218414673848,3.7496749326325083,-1.8900747463496834,-1.0803955729165267,-1.0803955729165389,-3.2870956591506295,4.244282290576009,0.0,0.0,-0.6112222316626021,1.4053202704222274,-0.9841281762772631,-1.6035346564979125,0.5889136714074038,-1.210914916114124
58832,660,,,0.0,3.535690860902747e-14,-1.1915665547151566,-2.3867049575130737,-1.4179470915343481e-08,-1.4724232666975447e-08,,,-0.5991197426576756,0.5056041836701699,0.505604183670586,-0.23842102592367667,-0.2961644014880149,-0.6281128920821831,0.5056041836702082,0.5056041836703508,-0.238421025923622,-0.3132279710201357,0.0,0.0,0.7581447717921351,-2.143905418067166,-0.056672250227376694,1.120250109398926,-0.20987156695387826,-0.5578052637737358
80486,660,0.0,-3.1033525067899492,0.0,1.2764147009362283e-05,0.0,0.5521511743334949,,,,,-1.2108247739238198,0.325675959947869,0.3256759599482065,2.410232735440919,2.825634016284714,2.7351295389435433,-1.5003454918659331,-1.5003454918659926,-0.43457471850276536,2.9925225410572485,-0.5255969671976276,-0.7151779578475218,3.57593653108823,-1.2516377160205283,0.9900620895758302,-1.2360923591731143,-7.002934245915917,4.4516016140084735
111084,651,1.8932320684976025,1.6734228706824947,0.0,7.410926422874991e-15,-1.3746293689269617,0.8461267743270694,-0.22189061814982264,-0.017467848909103217,,,-0.3995391368785821,-1.6918896271117028,-1.6918896271117303,-0.572550913731345,-0.02073086667250771,-2.6251523682965994,1.3418494435185886,1.3418494435187207,-0.5725509137313484,0.526514409613462,0.0,0.0,-0.11080006370042923,-0.12724013474990206,0.06720912460262785,1.483827413741074,-1.1643737137700227,-0.0787368925388418
91440,651,-0.8511008476560274,-0.25706190183088007,0.0,0.0,1.247216153260651,0.9734287651142532,-2.8753003605272003e-08,0.13449163603447492,0.0003836428408511113,4.8891553930396096e-05,0.3769239192257701,0.7493405472767786,0.7493405472768,0.7359219437521684,-0.0061998697286164955,0.3403901311712334,0.7494340903758071,0.7494340903757739,-1.380063797370749,-0.6004588936058995,0.0,0.0,0.22452359616284706,-0.16593281566635656,0.23265203660992825,-1.5863873440624037,0.310581606951619,0.4164125022949881
82795,651,-0.0916229756192136,0.09087986178504585,,0.5802494075913477,0.5514939233729163,1.2038043469216946,2.4438228079040586e-09,0.5985413868640395,,,0.2192726792425046,-0.008133246947677163,-0.008133246948953274,0.0,0.24708820299318107,0.20871295858476208,-0.008133246947785975,-0.008133246947789524,0.0,0.21697983448520544,0.0,0.0,0.005019828005169745,-1.5105928702125038,-1.8337296099969655,0.6213753956739079,1.0195912555870827,1.1545326747875975
117353,651,0.1800973792371047,-0.0036893776806991114,0.0,-0.06781340756265702,-1.9412185847333219,-0.012627505104693524,0.9834894212473788,-0.02767122772319314,-1.0553639592856419e-06,0.013959397808732264,-4.274975725240243,-1.0928516408471467,-1.0928516408472866,0.42202915059248797,0.1932844531109454,3.7303416745960014,1.7745028367052764,1.774502836705464,-1.1608572735307587,-0.2514924653272521,0.0,0.0,0.4239289312217212,1.2152526470421052,2.8460685467473463,2.4914893129830586,2.4727449596321334,2.0511364421364444
130366,646,-5.3847153635771134e-06,1.9239722470627323e-05,0.0,0.0,2.1393401708303006e-12,7.878429174186138e-12,,,,,-0.8935063009431987,0.4879864937655485,0.48798649376558645,0.8517487084354518,0.07518688859496128,-0.2680090606784909,0.487986493765594,0.48798649376554054,0.8517487084354812,0.30479885220606223,0.0,0.0,0.17639392102016763,0.21041766851741098,1.0376406317754052,-1.170042094770969,-0.20847860952819922,0.0
115200,646,-0.65637227525143,0.9912171917392538,0.0,0.0,-0.019108424530084885,-0.0006503751494023757,,,,,-0.054653683719718994,0.03893648788262356,0.038936487882484334,-0.29265969188765845,-0.42489644406940374,0.3625689076384365,0.0389364878825337,0.03893648788244225,-0.24560334936083142,0.03480827992682094,0.0,0.0,1.4496639966056222,-0.5164413330904704,-4.31242031426442,3.4712091307898034,0.915091366240464,-0.21161133116753228
105503,646,-0.22016506872685643,2.6796785545588486,0.0,-1.0085826669560673e-09,2.820342202529892,-0.9698499322444681,,,,,-0.29815786381012616,0.40664029507613453,0.40664029507611243,0.28491244112189135,0.006670463952629154,-0.7554618012687495,0.3971114095414015,0.3971114095414513,0.2818795410372685,0.32565898015078304,2.3926085256557834,0.0,-1.5060935518945016,-2.5993520485088606,2.997616620282301,-0.5882321360750046,-2.125153487572798,0.084679643550584
72113,646,-0.16491304745294005,-0.7184877122773228,0.0,8.25014845217205e-10,-0.49014934685576517,-2.9475086764470637,2.688846882284539,-0.7725388114410398,3.7409080560692205,1.4634801940245787,2.9540741502993293,1.3836668062429136,1.3836668062423771,0.6242542291019947,-3.336664903094499,2.5040061478099664,0.6593519905315601,0.659351990531673,0.6242542291020053,1.040885384729929,0.0,0.0,-2.1607028789041522,-2.5970873082369503,-7.775391827849105,8.032188714383354,2.873737047588097,-1.6067367828983186
101016,646,,,0.0,4.311882701561131e-09,2.212807508169935,1.584728642688774,-3.137907303459508e-08,-0.021230258336595816,,,0.1134213525617425,0.10213522788035782,0.10213522788044864,0.8770645425563063,-1.3171993067258785,0.37983040331440265,0.10213522788036453,0.10213522788041508,2.159040944047131,-0.04958161105616656,0.0,0.0,-0.42200853431337754,0.5426220212422762,0.22626670871013485,1.2062184158930516,-1.0539687406844431,0.0
136759,646,0.9664611290989519,-0.28168437804172736,0.0,-3.080995332715168e-14,-0.5357722623544379,1.1448435062211113,-0.8490681488833509,-0.286001902794707,6.238981753844101e-07,-1.7997221817209003e-07,-0.6287340306637902,0.06818105191779965,0.06818105191783186,-0.9456499018876899,-1.0325167367591643,0.8242005502956207,1.4794702891330274,1.4794702891330602,1.6911618352071403,0.5790597587671448,0.0,0.0,0.02626596264901377,0.6957627061888427,0.05685015504937123,0.39471780276699303,0.4455827993036535,0.4708463138514806
131572,646,0.0444147457455528,-0.5386767213549128,,,0.037561378777901916,0.441626415655763,0.35209024370848574,0.08927739408687196,,,-0.022149662651648756,0.019808926411825425,0.019808926411832926,0.1912811213205453,-0.03643849998805804,0.40959700463265186,0.013280302633432326,0.013280302633413829,-0.07663012958956031,0.13997699524784124,0.19963012117996673,-0.5366835218376358,-0.51472839169652,0.4328485668761377,-0.45050560303792286,0.11783669915138528,0.16505419234723512,-0.11325062682585539
74442,646,,,0.0,-8.092621734498858e-11,1.6350585163874463,1.0280951915910659,-0.22531483390862,-0.2125196596684155,,,-0.38851182522413513,0.15496419381285545,0.1549641938128343,0.3201796867321338,-0.07382659516156605,-0.4210749179053431,0.15496419381286827,0.15496419381290213,0.3201796867321317,-0.16201603902902795,0.0,0.0,0.18825235055265083,-0.8825553004929094,-1.1507665539199639,2.0620969004922682,-1.0569133869760339,0.0
144142,646,0.4418936134155108,0.3528387529723269,,2.9701262855319206e-10,-1.2313527451412434,-0.7354820530855591,2.9798957238563204e-08,-0.36132239139225264,,,-0.5463303563932977,0.05730313315554702,0.057303133155480454,1.0521292175301784,-1.3932980707047722,-0.44498810834033947,0.08734312437727165,0.0873431243772075,1.0456112735695808,-0.9208484793817386,0.8752312151510243,0.11822880668590846,0.5837321414114098,-1.726321217196868,-1.617535245634613,-1.4678353608749077,-0.47908610030809856,3.067310930545198
68024,646,,,0.0,0.0,0.5548213252398088,2.9858595448649554,0.00042313862424888033,-0.00080041611935404,,,0.5136325537606734,0.5286193695437672,0.5286193695421785,0.0,-0.28971178749293486,-0.16215278981318357,0.5643160538807634,0.5643160538805345,0.0,-0.47195322512815174,0.0,0.0,-9.085936871913848e-08,0.0,2.5879188270158724,0.01731128644950474,-2.484093237714312,0.9782625839903039
84570,644,-0.865734013246758,0.13034037417073008,0.0,0.0,-0.9418309181497517,1.7616757799118479,-3.1649537065715427,0.6426445600072331,1.477174723479894e-07,-2.329252734979595e-08,-2.3069832366885192,-0.7924918068200404,-0.7924918068200039,-1.245456836964222,3.853664582582382,1.0653356084609606,0.8001753002947066,0.8001753002947046,-1.2454568369642125,1.0222561848381928,0.0,0.0,1.2671258875485054,0.3959678070106505,0.45657213886056797,-1.0305753396865538,-1.3274437994249444,-2.783370247705224
128792,640,,,0.0,3.169223470342394e-09,-0.5942223925226291,3.678277238092344,-1.449183141596883e-08,1.4966404714892771,,,-0.02768339731457724,0.763625837384324,0.7636258373845587,0.3328079539793588,-0.5950119576973762,-0.2966628411577177,0.7636258373845295,0.7636258373844605,1.2647498594716386,-0.08808620285292947,1.9965118289235508,1.7353606396600323,-0.9307291793310675,0.23395496628741688,-0.7298045027720771,0.14349338040881437,1.0610718951477167,0.15228346467266993
129711,640,0.2513398865118602,-0.5670519740446623,,,-1.8369873627362194,3.0099662394809052,2.1047892814015454,0.9603748420443322,5.216154238396676e-07,-1.6235256599591247e-07,2.2695616559528617,0.494462556510609,0.49446255651035687,1.0025829381133318,1.4583968505307066,-3.7746107369404323,0.49446255651050763,0.4944625565105939,0.4194866672223573,-1.5482306244626163,0.0,0.0,-2.988541674978958,0.7505813958555266,2.143784745450245,1.0386149195320624,0.3021670761020062,-1.8769076867292926
59308,640,,,2.909130418030154,-0.027492854769998135,-0.5651748380966234,0.024274276769663112,-0.09827789632929641,0.0013863024216654752,,,0.13372135385365327,1.4036315393164642,1.4036315393170762,-0.11633170707142156,0.11279192471647982,0.2005292608608744,1.4036315393166974,1.4036315393165266,-0.11633170707142367,0.18373758494183423,0.0,0.0,1.1247573359408025,0.9393112408488135,2.059174192361743,-2.7821291594669657,-1.6113435817760422,1.9342218109391327
118259,640,,,,,1.070845805206054,-0.5997454783115833,0.15621823260260256,-0.11805533621203158,3.758849911129122e-10,5.4927801947779896e-11,2.637445941538626,0.3598757294682059,0.3598757294682438,0.0,-1.607356424963497,2.0063220010654144,0.3593611654325066,0.35936116543262686,0.0,-1.8236303236931737,0.0,0.0,-1.3636396566967683,2.2094502774700504,-1.0684788433330104,1.318577202854129,1.5110600910992753,-0.8263292155030478
85366,640,,,0.0,1.5773335397657108e-09,-0.345267674303155,-1.773518548589751,1.311710956448071,-0.3423874959996567,,,1.0451047634764419,-0.5390167177452178,-0.5390167177454148,0.34757014191924146,0.09866918724991317,1.0849093041790927,-0.262339324492979,-0.262339324493171,0.3475701419192343,-0.31569188806545984,0.0,0.0,2.9855630018205788,-1.0708321290293559,0.13038969274253778,0.22637653045607892,-0.16907112642047586,-0.6917202785063402
109801,640,0.9801990903149848,0.9658860964530478,,,-0.5210262052486857,2.093997903933343,-0.41062669627909576,-1.8460724629123983,3.79359010385082e-07,2.166125503853505e-07,-0.1829180039542285,-0.4146609954100276,-0.4146609954102676,-0.3548622230441142,0.8671182702497253,-0.19404647649803997,-0.4248020080054766,-0.4248020080054122,-0.365231028842972,1.005630716479592,0.0,0.0,-1.4417007004618099,0.5231735049683499,-1.7412522555340864,0.45422139385698695,0.26545218240411445,1.5103892436300566
164681,640,-0.5119315599029182,1.0540311939507778,0.0,0.0,-0.09761869956269886,-0.017910730227719242,,,1.8380343750562982e-09,-9.326665632896363e-09,-0.7709331027123634,0.30049753608725976,0.30049753608721547,-0.6617754757583452,0.05300432412717874,-0.9438150955349245,0.30049753608719354,0.300497536087254,1.3640256144896277,0.25105786121261897,0.0,0.0,0.0998183410478092,1.9364278981217113,-1.8745028954847398,0.40745731374304134,2.294417307855125,3.4947654662288543
141901,640,-0.40372225142806906,-0.07113455661842369,0.0,3.5773004658780985e-11,-1.8738680134609043,-0.31953437401765133,0.5672970324573267,0.0029250635346479608,,,-0.04450641697504263,1.0176673308490725,1.0176673308490545,-1.81531185712547,0.4993999158325184,-0.05399890180996055,1.0176673308490436,1.0176673308489987,2.8908635257985176,-1.708195977497283,1.065697808176241,-0.384674435777208,-0.920221057451867,0.6887780083545473,-0.26569769866134996,-1.5113386264530968,-2.25811014550021,-0.09153346647027479
144651,638,-1.0840550652365523e-07,-0.06574224465082902,0.0,3.8619892338591897,2.9227715330432556e-06,4.198578141971266e-06,2.976257256910811e-06,1.2594394246648618e-06,,,-1.9952320137468746,-0.008352426005180236,-0.008352426005073727,0.5070249044654164,0.3390038237063157,0.6097646352081602,-1.991344646070614,-1.9913446460703066,0.5070249044654032,6.238744931618449,0.0,0.0,1.9360669412698779,-1.807520574391494,-2.034044774160326,-2.196285572780065,-2.358826230948982,-2.645791058546606
147763,638,0.0,,0.0,0.0,-1.8665472823303408e-13,-9.265038858619604e-13,,,,,0.8029761493152707,-0.1435800506997995,-0.14358005069976723,0.5504613445899192,-0.02395292204608401,0.19834464523262096,-0.13447925089965762,-0.13447925089971946,0.5504613445899482,-0.13021775990092183,0.0,0.0,0.15664236876983506,-0.06804565245139575,1.1294945676656574,-0.9762449562467911,-0.23804213460094115,1.1620028516299867
108845,630,,,0.0,-0.007467379035403373,2.122238197516601e-12,0.0023840568014203626,,,1.4846668200371694e-08,2.5584294644538932e-08,-1.5716096074670447,-0.43301780338281975,-0.43301780338281876,1.8765281036429649,0.3810321414681866,0.9910283412446776,0.7622535950367982,0.7622535950368119,-1.7640499103151421,-0.28764918296398634,0.0,0.0,0.8479922170568623,-0.24470404956095518,2.1351251973665812,-2.390583424117322,1.054490926156927,-0.04865786699138112
130205,630,,,0.0,-2.6942632436874476e-09,0.25863222608940856,-0.5165428652962156,-0.7825200729124231,-0.4814371613693817,,,-0.5487906152271173,1.7673424316729187,1.7673424316730557,3.25478301191745,0.3919334269405514,-1.0432914231697232,-0.21089214735314843,-0.21089214735331743,-1.4217123268258849,-2.2386963512962264,0.0,0.0,-1.9448329473088517,0.30855737340000783,0.006497532739825284,2.14881654778816,-2.1338314351068717,0.0
95839,630,-5.117075638417564,3.534721572044152,0.0,2.6104284794537873e-08,0.33562149307103495,-0.7794307465943354,,,,,-0.2580398781733577,-0.92107220814232,-0.9210722081423606,0.34662729008995263,0.23015011039427907,0.11239708434946484,1.1214101280337718,1.1214101280337303,0.3299599897833169,0.3613009633845709,-1.2856122743086464,-0.8475517332606696,-1.4318467284995937,1.6840087701420063,-1.1662189792765565,-0.28171639700947654,-0.24923364268355191,0.33963785455061246
90352,630,,,0.0,-6.451742777585732e-11,0.3867794621822701,0.010408638860722633,-2.579281148614485e-08,0.020160748356941573,,,1.5178866051049764,-0.4126020488918014,-0.4126020488918675,-1.763573604287584,0.4959834796189952,1.7860379955175352,-0.5552755097595251,-0.5552755097594722,-1.7635736042877257,0.5148519408162261,-0.8885499527720155,-1.840895658614532,0.9506993126660246,-0.7691495228856818,2.400445213571403,0.8777717661991156,-1.0616162809220104,-0.8352358620946684
111087,630,,,0.0,0.0,1.2495493531010387,-0.3277109950586123,-8.135901704586019e-08,-0.0228888581240457,,,-0.20207641731270817,0.2532815736394236,0.2532815736394471,-1.4984094076809231,-0.4864044621134594,-0.22984979710151868,0.32479882307957375,0.32479882307958147,-1.4984094076809076,-0.4820989308787567,-0.5075357329260254,-0.5038788464536487,1.1765328625762352,1.8587230445225007,-0.6352363461550474,-1.6471698723260209,0.7375045816903565,-0.6253516544033926
106117,630,1.38772110111108,-0.154818973352734,0.0,-2.4189899849692665e-10,-2.0242737104791795,-0.5003915339117925,-0.22883674741996116,0.027251749868348937,,,-1.5498123127453323,1.0851246372841783,1.0851246372841494,-0.6676729915567613,-0.7333615401962669,0.12697476240576341,1.1415866895469244,1.1415866895469493,-0.6676729915567413,-0.239794416305932,0.0,0.0,3.2936417746625066,-0.6938940414584901,-0.35053491457245906,1.906989069477007,-0.7603205492185017,-1.607819329708014
132915,630,6.50953711279801e-07,-8.062948537131563e-07,0.0,3.878483964456607e-10,-0.005041840643265331,0.3114626360540732,2.663578556652506e-08,-2.913050697153347e-08,,,0.8983190376274574,-0.8464759083104203,-0.8464759083105571,-0.046696683265792176,0.2205431543972458,-2.8875811808567255,1.1156517009608742,1.115651700960873,-0.2153485534205401,-0.6587251724213663,0.0,0.0,-3.0656031363361285,1.6474577396054413,1.7078478463218307,-0.44137725526664995,-1.2712853758938223,0.6833516023892495
119184,630,0.2778160819265067,0.12773744794005606,0.0,-4.89682350743617e-10,2.2697798200358656,-0.4521774089438258,-2.010150853059889,-0.22812811245121514,-1.2517637023060305e-07,-1.0878676920485097e-08,1.5284623225518839,-0.6527165017756159,-0.6527165017755295,-0.07246492636193755,-0.034269227530883115,-0.6789291499414946,-0.7627636773705764,-0.7627636773706016,-0.07246492636194693,-0.456195299484865,0.0,0.0,-0.9714997817461497,0.012675519474896566,1.7207051593628337,1.8361573158617106,0.9128325633770534,-2.9781520128648338
147403,630,2.3217226709160306,2.407587226392826,0.0,0.0,-0.21440011562810898,-0.8709301326402004,,,0.3831651431880847,2.0895457119133254,0.09734435168630895,0.7348906831139456,0.7348906831139851,-0.20085410671504755,-1.1445098562088398,1.5411979707268895,0.4207471112155668,0.42074711121551006,1.639463088470072,-2.40412549494176,0.0,0.0,-0.47295293853863324,1.5362393128313285,-2.5021601206082145,1.8671698995364454,2.241294701556955,0.8820716109611514
96800,630,-0.6164407585546747,-0.2974770636389421,0.0,-6.752341007583283e-10,-0.1792881156407245,0.4354867814818579,-8.259740966591147e-09,0.4845885249756943,,,0.4405214371961148,0.42543815861054207,0.42543815861058665,0.18777958350541324,0.25420075512723755,0.6247463221200972,-0.15807254458438846,-0.15807254458438083,-0.8951696137621481,-1.2229499058680948,0.0,0.0,0.8492602273153353,-0.9352542675076353,-0.11247181143019992,-0.1851003662974197,0.3610799169586073,0.0
138136,630,-7.775625527946511e-08,1.0357205379023187e-06,0.0,0.0,-1.905277170278898e-13,-1.055817626269069e-12,,,,,-1.1702649966236967,-0.6416213852401321,-0.6416213852401351,-0.6874499920653452,0.7413863328442876,-0.3802021076753845,-0.5992466096036427,-0.5992466096036482,-0.7653055681731099,1.6613410479562627,0.0,0.0,-0.4748191685861668,-0.8663515601480375,-0.17277693811881448,0.3448808877357818,-0.14081391628061846,-0.1068675046123428
148682,627,6.13880707913476e-07,5.23563388127127e-07,0.0,0.0,4.2868215330838285e-13,1.1854090951157418e-12,,,,,0.5442699804824009,0.03356488479449649,0.03356488479454566,0.2803216091830483,0.32420821309729747,0.28180072896673464,-0.13005505984330495,-0.13005505984329394,0.4866640236371239,0.27678821379758445,0.7845039250438629,-0.5175618041453942,-0.8015257678015091,-0.8663321939833794,1.0081505920226836,-1.5903608320431255,0.9837831454511252,0.0
85759,627,-0.6463902523098,4.171365152104396,0.0,-0.7896609123937616,1.2474376758196062,5.044656738743182,-0.7885948922744311,0.594268774723259,,,0.1918467475738788,-0.8206283457175966,-0.8206283457175112,0.2676925824865709,-1.7261237636590994,0.17538773270520144,0.21488667591975477,0.21488667591976626,0.2676925824864467,-0.36702457716022435,0.0,0.0,-2.3313303263036267,-4.890591230936319,1.6809697581843395,2.139224475706529,1.0604621453609795,0.6514606778198895
145859,627,-0.01571632302923513,-0.06917519769837498,0.0,-1.8468239730789283e-13,-0.8150617175533454,-8.378297208197633,4.755188596954608e-12,-2.662949460144377e-07,7.050547825708205e-12,3.3973407156563595e-06,-0.8787997512442716,-0.6949990894538931,-0.6949990894538924,-0.7531016487746897,-1.206075960280261,1.4959048211275352,0.3945354636774936,0.3945354636774837,-1.0698640583952814,0.82038430043896,0.0,0.0,-0.9863566209498803,-1.4979617078455656,-0.814880806711523,-0.009561722376885736,0.15682670020042216,0.9589293357744219
104119,627,1.0720355353287991,-0.7268693139034192,0.0,-1.4196720528314096e-10,-4.675594715998107,2.2730056683985818,-4.663720797281249e-07,1.341377266080781,,,1.7064655202538832,-0.8419867659096877,-0.8419867659097829,-3.179134798985227,-0.186534768613946,1.5808671089320188,-0.8419867659096256,-0.8419867659098226,-3.1791347989853183,0.15708118334135243,0.0,0.0,-3.966511510427655,1.7687008043732597,-2.6131041563523882,2.553782091066178,2.923895645552013,-1.7134830660119256
39140,627,-0.7486674296839962,0.29744429273721884,,,-2.3729985690814894,-0.2908961699065998,-3.4839358746400253e-10,-2.226953683341681e-11,2.437113993319133e-07,4.729988026239026e-08,0.6090808810091148,-0.5146535318701757,-0.5146535318704341,-2.598089048597781,1.0708891728216192,0.5959827309755573,-1.6300777091195453,-1.6300777091195715,-2.598089048597785,-0.39989029610122284,0.0,0.0,1.5989174190319915,0.11118450002703341,0.6825411121926721,0.3401503914336684,1.0573979352991851,2.0894885428570316
121639,627,-2.3678380589291843e-07,1.2249633231404787e-07,0.0,0.0,1.7441898960978464,1.5151318772143347,0.4158748506906926,-0.11587733981359402,,,0.5786509228755752,-0.10226028564998854,-0.10226028564998442,0.012159708499698123,0.09437544243570856,-0.4725184484318744,-0.10226028565002326,-0.10226028565002458,-0.35360458914599846,-0.5808915845421366,0.0,0.0,0.561428134402917,0.6959537102843798,0.637203562244466,2.5608236860632116,-1.016971999044665,-1.1378168397737367
89622,627,-2.470126889151578,-0.2999119460603011,0.0,0.0,2.216322917421824,0.5610413453923643,,,,,-0.878707368568683,-0.07509145491179786,-0.07509145491178397,0.223662510486863,-0.20879511151584423,0.2934695939470152,-0.09282587634556451,-0.0928258763455125,0.041591519205141994,0.004797544577738672,0.0,0.0,-1.5198454443381753,0.24641772147135704,1.6678942068143348,-0.524263511011343,1.0303918687492197,0.46876729333540074
68942,627,,,0.0,0.0,-4.547448716841171e-08,5.267628755643996e-07,-0.05881776655963753,-1.2417255073233051,,,0.7391300092233622,0.5426359728141698,0.5426359728150828,0.0,0.5770579772889294,0.10629947725430113,0.542635972814196,0.5426359728142125,0.0,-0.05482472700084204,0.0,0.0,2.3158368239702227,2.4865504819750446,-2.201918801287403,0.16929124699121725,2.654748638596982,-0.28866436089853986
138131,627,0.1854608820550292,-1.5287900948305115,0.0,0.0,0.6939920513057148,1.940444083636977,,,,,0.09922600619059609,-0.5185920690986001,-0.5185920690986094,0.1518123468104495,-0.8964257459808685,-1.0563761559391844,1.021366350260297,1.0213663502603954,0.023110087883991506,-0.8053252472424345,0.0,0.0,0.9946829574732318,0.10217256655154949,0.43734201048381116,-0.5464440880363147,0.011534334878682207,-0.11837061182980733
71254,620,0.0,,,,-0.3862500279720935,-2.915619333229407,1.3837126980262442e-08,-3.676644903791164e-08,,,1.0068454211636206,0.42621098449886363,0.4262109844987627,-1.5667057144736247,-1.015532145791035,0.8900698867023114,0.4262109844986989,0.4262109844987818,2.112306576426567,-0.02596179810902575,-1.4889652890488738,-1.1821071747827863,2.0230599848188984,-0.19376267750372714,-0.32499541002836363,0.5136016954478846,2.5543390732554307,-1.8815925009955252
91914,620,2.2105993270505873,-0.25953279407899554,,,1.7168663380680098,0.5013385939256652,-7.731575668766619e-07,-1.9078220621285234e-07,,,-0.5013797233713194,-1.2056008499572262,-1.2056008499571242,1.0219443757111244,-0.7716422958719746,1.4268986365883534,-0.4009053610852057,-0.40090536108524244,1.021944375711149,0.9791433570567409,2.1458832767796245,-2.732583779941074,-1.915501296229941,-0.24098806945129922,0.05267491466440342,0.5965933879006343,0.8361683988744828,-0.15238981819277522
